id;english;french
4065;Beef stew, canned;Ragoût de boeuf, conserve;;
4066;Chicken pot pie, frozen, prepared;Pâté au poulet, congelé, préparé;;
4067;Pasta with meatballs in tomato sauce, canned;Pâtes et boulettes dans une sauce aux tomates, conserve;;
4068;Cheese, processed spread, cheddar, reduced fat;Fromage fondu à tartiner, cheddar, réduit en M.G.;;
4069;Sauce, mustard, yellow, ready-to-serve;Sauce, moutarde, jaune, prête-à-servir;;
4070;Mushroom, portabella (portobello), raw;Champignon, portobella (portobello), cru;;
4071;Mushroom, brown, Italian (crimini), raw;Champignon, bruns, italien (crimini), cru;;
4072;Nuts, macadamia, dry roasted, unsalted;Noix, macadamia, rôties à sec, sans sel;;
4073;Nuts, macadamia, dry roasted, salted;Noix, macadamia, rôties à sec, salées;;
4074;Carbonated drinks, cola with aspartame, decaffeinated;Boissons gazeuses, cola avec aspartame, décaféiné;;
4075;Carbonated drinks, cola, decaffeinated;Boissons gazeuses, cola, décaféiné;;
4076;Coffee, brewed, prepared with municipal water, decaffeinated;Café infusé, préparé avec eau municipale, décaféiné;;
4077;Coffee, instant, suisse moka flavour, with aspartame and acesulfame potassium, fat free, sugar free, low calorie, powder;Café, instantané, saveur de moka suisse, aspartame et acésulfame de potassium, sans gras, sans sucre, faible en calories, poudre;;
4078;Coffee, instant, French vanilla flavour, with aspartame and acesulfame potassium, fat free, sugar free, low calorie, powder;Café, instantané,saveur vanille française, aspartame et acésulfame de potassium, sans gras, sans sucre, faible en calories, poudre;;
4079;Tea, brewed, prepared with tap water, decaffeinated;Thé infusé, préparé avec de l'eau de robinet, décaféiné;;
4080;Soybean fermented products, Tempeh (tempe), cooked;Soya, produits fermentés, tempeh (tempe), cuit;;
4081;Game meat, bison, top sirloin, separable lean only, raw;Gibier, viande de, bison, haut de surlonge, maigre, cru;;
4082;Game meat, bison, rib eye, separable lean only, raw;Gibier, viande de, bison, faux-filet, maigre, cru;;
4083;Waffle, whole wheat, low fat;Gaufre, blé entier, faible en gras;;
4084;Muffin, blueberry flavour (artificial), dry mix, unprepared;Muffin, bleuets, saveur artificielle, mélange sec, non préparé;;
4085;Macaroni and cheese, dry mix, unprepared;Macaroni au fromage, mélange sec, non preparé;;
4086;Game meat, bison, shoulder, separable lean only, raw;Gibier, viande de, bison, épaule, maigre, cru;;
4087;Toaster pastry, fruit (strawberry, cherry, apple), low fat;Tartelette grille-pain, fruits (fraises, cerises, pommes) faible en gras;;
4088;Beef, ground, medium, crumbled, pan-fried, degree of doneness: well done;Boeuf, haché, mi-maigre, émietté, sauté, degré de cuisson: bien cuit;;
4089;Beef, ground, extra lean, raw;Boeuf, haché, extra maigre, cru;;
4090;Beef, ground, extra lean, patty, pan-fried, degree of doneness: well done;Boeuf, haché, extra maigre, galette de, sauté, degré de cuisson: bien cuit;;
4091;Beef, ground, extra lean, crumbled, pan-fried, degree of doneness: well done;Boeuf, haché, extra maigre, émietté, sauté, degré de cuisson: bien cuit;;
4092;Sauce, stir fry, ready-to-serve;Sauce, stir fry (sauté), prête-à-servir;;
4093;Sauce, sweet and sour, ready-to-serve;Sauce, aigre-douce, prête-à-servir;;
4094;Sauce, nacho cheese sauce, ready-to-serve;Sauce, sauce au fromage pour nacho, prête-à-servir;;
4095;Turkey Breast, smoked, fat free;Poitrine de dinde, fumée, sans gras;;
4096;Wiener (frankfurter), hot dog type, fat free;Saucisse fumée, type hot dog (chien chaud), sans gras;;
4097;Soup, chicken vegetable, chunky, reduced fat and sodium, canned, ready-to-serve;Soupe, poulet et légumes, chunky, réduite en M.G. et en sodium, conserve, prête-à-servir;;
4098;Beef, ground, lean, crumbled, pan-fried, degree of doneness: well done;Boeuf, haché, maigre, émietté, sauté, degré de cuisson: bien cuit;;
4099;Beef, ground, regular, crumbled, not rinsed, pan-fried, degree of doneness: well done;Boeuf, haché, régulier, émietté, non rinsé, sauté, degré de cuisson: bien cuit;;
4100;Beef, ground, regular, crumbled, pan-fried, rinsed, degree of doneness: well done;Boeuf, haché, régulier, émietté, sauté, rinsé, degré de cuisson: bien cuit;;
4101;Babyfood, cereals, rice with banana and vanilla, dry, HEINZ;Bébé, céréales, riz avec bananes et vanille, séchés, HEINZ;;
4102;Babyfood, cereals, rice with banana and vanilla, with whole milk, HEINZ;Bébé, céréales, riz avec bananes et vanille, avec lait entier, HEINZ;;
4103;Babyfood, cereals, rice with pear and orange, dry, HEINZ;Bébé, céréales, riz avec poires et oranges, sec, HEINZ;;
4104;Babyfood, cereals, rice with pear and orange, with whole milk, HEINZ;Bébé, céréales, riz avec poires et oranges, avec lait entier, HEINZ;;
4105;Babyfood, desserts, apricot, junior, HEINZ;Bébé, desserts, abricots, pour enfants, HEINZ;;
4106;Babyfood, desserts, blueberry, junior, HEINZ;Bébé, desserts, bleuets, pour enfants, HEINZ;;
4107;Babyfood, desserts, banana, junior, HEINZ;Bébé, desserts, bananes, pour enfants, HEINZ;;
4108;Babyfood, desserts, peach, junior, HEINZ;Bébé, desserts, pêches, pour enfants, HEINZ;;
4109;Babyfood, desserts, strawberry, junior, HEINZ;Bébé, desserts, fraises, pour enfants, HEINZ;;
4110;Babyfood, fruits, apples and blueberries, junior, HEINZ;Bébé, fruits, pommes et bleuets, pour enfants, HEINZ;;
4111;Babyfood, fruits, apples and strawberries, junior, HEINZ;Bébé, fruits, pommes et fraises, pour enfants, HEINZ;;
4112;Babyfood, fruits, apricots with mixed fruit, junior, HEINZ;Bébé, fruits, abricots avec fruits mélangés, pour enfants, HEINZ;;
4113;Babyfood, fruits, peaches with pears, junior, HEINZ;Bébé, fruits, pêches avec poires, pour enfants, HEINZ;;
4114;Babyfood, fruits, summer fruit, junior, HEINZ;Bébé, fruits, fruits d'été, pour enfants, HEINZ;;
4115;Babyfood, fruits, mixed fruit with oatmeal, junior, HEINZ;Bébé, fruits, fruits mélangés avec avoine, pour enfants, HEINZ;;
4116;Babyfood, vegetables, fall harvest vegetable casserole, junior, HEINZ;Bébé, légumes, casserole de légumes d'automne, pour enfants, HEINZ;;
4117;Babyfood, dinners, lentil casserole with brown rice, junior, Heinz;Bébé, diners, casserole de lentilles avec riz brun, pour enfant, Heinz;;
4118;Babyfood, dinners, vegetable, bean and pasta casserole, junior, HEINZ;Bébé, diners, casserole de légumes, haricots et pâtes, pour enfants, HEINZ;;
4119;Babyfood, desserts, banana tapioca, strained, HEINZ;Bébé, desserts, tapioca aux bananes, purée, HEINZ;;
4120;Babyfood, desserts, dutch apple, strained, HEINZ;Bébé, desserts, pommes hollandaises, purée, HEINZ;;
4121;Babyfood, desserts, Hawaiian delight, strained, HEINZ;Bébé, desserts, délice Hawaien, purée, HEINZ;;
4122;Babyfood, desserts, banana, strained, HEINZ;Bébé, desserts, bananes, purée, HEINZ;;
4123;Babyfood, desserts, blueberry, strained, HEINZ;Bébé, desserts, bleuets, purée, HEINZ;;
4124;Babyfood, desserts, strawberry, strained, HEINZ;Bébé, desserts, fraises, purée, HEINZ;;
4125;Babyfood, desserts, apricot, strained, HEINZ;Bébé, desserts, abricots, purée, HEINZ;;
4126;Babyfood, fruits, applesauce and banana with rice cereal, strained, HEINZ;Bébé, fruits, compote de pommes et bananes avec céréales de riz, purée, HEINZ;;
4127;Babyfood, fruits, applesauce and banana with oatmeal cereal, strained, HEINZ;Bébé, fruits, compote de pommes et bananes avec céréales d'avoine, purée, HEINZ;;
4128;Babyfood, fruits, apples and blueberries, strained, HEINZ;Bébé, fruits, pommes et bleuets, purée, HEINZ;;
4129;Babyfood, fruits, apples and raspberries, strained, HEINZ;Bébé, fruits, pommes et framboises, purée, HEINZ;;
4130;Babyfood, fruits, apples and strawberries, strained, HEINZ;Bébé, fruits, pommes et fraises, purée, HEINZ;;
4131;Babyfood, frutis, apricots with mixed fruits, strained, HEINZ;Bébé, fruits, abricots avec fruits mélangés, purée, HEINZ;;
4132;Babyfood, fruits, pears and applesauce, strained, HEINZ;Bébé, fruits, poires et compote de pommes, purée, HEINZ;;
4133;Babyfood, fruits, summer fruits, strained, HEINZ;Bébé, fruits, fruits d'été, purée, HEINZ;;
4134;Babyfood, vegetables, mixed, strained, HEINZ;Bébé, légumes mélangés, purée, HEINZ;;
4135;Babyfood, fruit juices, apple and banana, HEINZ;Bébé, jus de fruits, pomme et bananes, HEINZ;;
4136;Babyfood, fruit juices, medley, HEINZ;Bébé, jus de fruits, medley, HEINZ;;
4137;Babyfood, fruit juices, white grape, HEINZ;Bébé, jus de fruits, raisins blancs, HEINZ;;
4138;Babyfood, cereals, apple cinnamon crisps, toddler, HEINZ;Bébé, céréales, croustades pommes et cannelle, tout-petits, HEINZ;;
4139;Babyfood, cereals, blueberry crisps, toddler, HEINZ;Bébé, céréales, croustades aux bleuets, tout-petits, HEINZ;;
4140;Babyfood, cereals, mixed berry crisps, toddler, HEINZ;Bébé, céréales, croustades aux baies mélangées, tout-petits, HEINZ;;
4141;Babyfood, dinners, pasta with meat sauce, toddler, HEINZ;Bébé, diners, pâtes avec sauce à la viande, tout-petits, HEINZ;;
4142;Babyfood, dinners, turkey rice with vegetables, toddler, HEINZ;Bébé, diners, dinde et riz avec légumes, tout-petits, HEINZ;;
4143;Babyfood, dinners, veal ragout, toddler, HEINZ;Bébé, diners, ragoût de veau, tout-petits, HEINZ;;
4144;Babyfood, dinners, animal pasta with meatballs in tomato sauce, toddler, HEINZ;Bébé, diners, pâtes en forme d'animaux avec boulettes de viande et sauce tomate, tout-petits, HEINZ;;
4145;Babyfood, dinners, chicken and stars with vegetables and gravy, toddler, HEINZ;Bébé, diners, poulet et étoiles avec légumes et sauce, tout-petits, HEINZ;;
4146;Babyfood, dinners, turkey stew, toddler, HEINZ;Bébé, diners, ragoût de dinde, tout-petits, HEINZ;;
4147;Babyfood, dinners, veggie stew with beef, toddler, HEINZ;Bébé, diners, ragoût de légumes avec boeuf, tout-petits, HEINZ;;
4148;Babyfood, desserts banana graham pie, toddler, HEINZ;Bébé, desserts, tarte graham aux bananes, tout-petits, HEINZ;;
4149;Babyfood, fruits, applesauce, beginner, HEINZ;Bébé, fruits, compote de pommes, débutant, HEINZ;;
4150;Babyfood, fruits, bartlett pears, beginner, HEINZ;Bébé, fruits, poires bartlett, débutant, HEINZ;;
4151;Babyfood, vegetables, green beans, beginner, HEINZ;Bébé, légumes, haricots vertes, débutants, HEINZ;;
4152;Babyfood, vegetables, sweet potato, beginner, HEINZ;Bébé, légumes, patates douces, débutants, HEINZ;;
4153;Cereal, ready to eat, Chex: honey nut, General Mills;Céréale, prête-à-manger, Chex: miel et noix, General Mills;;
4154;Cereal, ready to eat, Nesquik, General Mills;Céréale, prête-à-manger, Nesquik, General Mills;;
4155;Cereal, ready-to-eat, Harvest Crunch: Maple Apple, Light and Crisp, Quaker;Céréale, prête-à-manger, Croque Nature: pommes et cannelle, faible en gras, Quaker;;
4156;Cereal, hot, oats, instant: baked cinnamon roll, dry, Quaker;Céréale, chaude, avoine (gruau), instantanée: brioche à cannelle, sèche, Quaker;;
4157;Cereal, hot, oats, instant: dinosaur eggs, dry, Quaker;Céréale, chaude, avoine (gruau), instantanée: dinosoeufs, sèche, Quaker;;
4158;Cereal, hot, oats, instant: cookies and cream, dry, Quaker;Céréale, chaude, avoine (gruau), instantanée: biscuits et crème, sèche, Quaker;;
4159;Cereal, hot, oats, instant: golden honey with bran, dry, Quaker;Céréale, chaude, avoine (gruau), instantanée: miel avec son, sèche, Quaker;;
4160;Cereal, hot, oats, Wild Berry Medley, dry, Quaker;Céréale, chaude, avoine (gruau), instantanée: Fruits Sauvages, sèche, Quaker;;
4161;Cereal, ready to eat, Naturals Cocomotion, U.S. Mills;Céréale, prête-à-manger, Naturals Cocomotion, U.S. Mills;;
4162;Cereal, ready to eat, Naturals Wafflers: maple, U.S. Mills;Céréale, prête-à-manger, Naturals Wafflers: érable, U.S. Mills;;
4163;Cereal, ready to eat, Naturals Wafflers: original, U.S. Mills;Céréale, prête-à-manger, Naturals Wafflers: original, U.S. Mills;;
4164;Cereal, ready to eat, Naturals Wafflers: cinnamon, U.S. Mills;Céréale, prête-à-manger, Naturals Wafflers: cannelle, U.S. Mills;;
4165;Cereal, ready to eat, Naturals Wafflers: vanilla nut, U.S. Mills;Céréale, prête-à-manger, Naturals Wafflers: vanille et noix, U.S. Mills;;
4166;Cereal, ready to eat, Alpen: low fat, unsalted, without sugar, Weetabix;Céréale, prête-à-manger, Alpen: faible en gras, sans sel, sans sucre, Weetabix;;
4167;Cereal, ready to eat, Grainshop, Weetabix;Céréale, prête-à-manger, Grainshop, Weetabix;;
4168;Cereal, ready to eat, Kashi: honey puffed, Kashi;Céréale, prête-à-manger, Kashi: soufflés au miel, Kashi;;
4169;Cereal, ready to eat, Kashi: apple pie pillows, Kashi;Céréale, prête-à-manger, Kashi: carrés tarte aux pommes, Kashi;;
4170;Cereal, ready to eat, Kashi: strawberry crisp pillows, Kashi;Céréale, prête-à-manger, Kashi: carrés croustillants aux fraises, Kashi;;
4171;Cereal, ready to eat, Kashi: high fibre flakes and granola, Kashi;Céréale, prête-à-manger, Kashi: high fiber flakes and granola, Kashi;;
4172;Cereal, ready to eat, Corn Flakes, Leclerc;Céréale, prête-à-manger, Flocons de Maïs, Leclerc;;
4173;Cereal, ready to eat, Crispy Rice, Leclerc;Céréale, prête-à-manger, Riz Croustillant, Leclerc;;
4174;Cereal, ready to eat, Corn Flakes: frosted, Leclerc;Céréale, prête-à-manger, Flocons de Maïs: givré, Leclerc;;
4175;Cereal, ready-to-eat, honey frosted crisp rice with Tweety marshmallows, leclerc;Céréale, prête-à-manger, Riz Croustillant au miel avec guimauves Tweety, Leclerc;;
4176;Cereal, ready to eat, Corn Flakes: maple, Leclerc;Céréale, prête-à-manger, Flocons de Maïs: érable, Leclerc;;
4177;Cereal, ready to eat, Puffed Corn: frosted, Leclerc;Céréale, prête-à-manger, Maïs Soufflé: givré, Leclerc;;
4178;Cereal, ready to eat, Puffed Wheat: frosted, Leclerc;Céréale, prête-à-manger, Blé Soufflé, givrée, Leclerc;;
4179;Cereal, ready to eat, Morning Crisp: strawberry, Jordans;Céréale, prête-à-manger, Morning Crisp: fraises, Jordans;;
4180;Cereal, ready to eat, Morning Crisp: chocolate, Jordans;Céréale, prête-à-manger, Morning Crisp: chocolat, Jordans;;
4181;Cereal, ready to eat, Morning Crisp: four nut, Jordans;Céréale, prête-à-manger, Morning Crisp: quatre noix, Jordans;;
4182;Cereal, ready to eat, Muesli: organic, Jordans;Céréale, prête-à-manger, Muesli: organique (biologique), Jordans;;
4183;Cereal, ready to eat, Muesli: supreme, Jordans;Céréale, prête-à-manger, Muesli: suprême, Jordans;;
4184;Cereal, ready to eat, Shredded Wheat: honey nut, Post;Céréale, prête-à-manger, Shredded Wheat: miel et noix, Post;;
4185;Cereal, ready to eat, Cranberry Almond Crunch, Post;Céréale, prête-à-manger, Cranberry Almond Crunch, Post;;
4186;Cereal, hot, oats, organic, dry, Robin Hood;Céréale, chaude, avoine (gruau), biologique, sèche, Robin Hood;;
4187;Cereal, hot, oats, Quick: Robin Hood, dry, Robin Hood;Céréale, chaude, avoine (gruau), Rapide: Robin Hood, sèche, Robin Hood;;
4188;Cereal, ready to eat, Apple Cinnamon Hoops, Barbara's Bakery;Céréale, prête-à-manger, Apple Cinnamon Hoops, Barbara's Bakery;;
4189;Cereal, ready to eat, Puffins: cinnamon, Barbara's Bakery;Céréale, prête-à-manger, Puffins: cannelle, Barbara's Bakery;;
4190;Cereal, ready to eat, Crisipy Wheats, Barbara's Bakery;Céréale, prête-à-manger, Crispy Wheats, Barbara's Bakery;;
4191;Cereal, ready to eat, Fruity Punch, Barbara's Bakery;Céréale, prête-à-manger, Fruity Punch, Barbara's Bakery;;
4192;Cereal, ready to eat, Honey Nut Oat Hoops, Barbara's Bakery;Céréale, prête-à-manger, Honey Nut Oat Hoops, Barbara's Bakery;;
4193;Cereal, ready to eat, Puffins: organic, Barbara's Bakery;Céréale, prête-à-manger, Puffins: biologique, Barbara's Bakery;;
4194;Cereal, ready to eat, Shredded Oats: organic, Barbara's Bakery;Céréale, prête-à-manger, Avoine Filamentée: biologique, Barbara's Bakery;;
4195;Cereal, ready to eat, Shredded Oats: vanilla almond, Barbara's Bakery;Céréale, prête-à-manger, Avoine Filamentée: vanille et amandes, Barbara's Bakery;;
4196;Cereal, ready to eat, Corn Dunks, no name, President's Choice;Céréale, prête-à-manger, Dribble-O-Mais, sans nom, Choix du Président;;
4197;Cereal, ready to eat, Granola: with raisins, low fat, no name, President's Choice;Céréale, prête-à-manger, Granola: avec raisins secs, faible en gras, sans nom, Choix du Président;;
